agno,region,provincia,comuna,lenguaje,matematicas
2002,valparaiso,quillota,olmué,231.0,223.0
2002,los lagos,osorno,osorno,262.0,255.0
2002,coquimbo,limarí,ovalle,251.0,242.0
2002,metropolitana,talagante,padre hurtado,247.0,242.0
2002,la araucanía,cautín,padre las casas,235.0,228.0
2002,coquimbo,elqui,paihuano,255.0,234.0
2002,los lagos,valdivia,paillaco,240.0,235.0
2002,metropolitana,maipo,paine,245.0,233.0
2002,los lagos,palena,palena,267.0,262.0
2002,libertador general bernardo o'higgins,colchagua,palmilla,240.0,231.0
2002,los lagos,valdivia,panguipulli,229.0,222.0
2002,valparaiso,san felipe,panquehue,249.0,241.0
2002,valparaiso,petorca,papudo,246.0,256.0
2002,libertador general bernardo o'higgins,cardenal caro,paredones,223.0,224.0
2002,maule,linares,parral,247.0,245.0
2002,metropolitana,santiago,pedro aguirre cerda,250.0,247.0
2002,maule,talca,pelarco,246.0,236.0
2002,maule,cauquenes,pelluhue,250.0,251.0
2002,biobío,ñuble,pemuco,241.0,238.0
2002,maule,talca,pencahue,236.0,230.0
2002,biobío,concepción,penco,245.0,239.0
2002,libertador general bernardo o'higgins,colchagua,peralillo,254.0,253.0
2002,la araucanía,cautín,perquenco,241.0,231.0
2002,valparaiso,petorca,petorca,244.0,247.0
2002,libertador general bernardo o'higgins,cachapoal,peumo,238.0,236.0
2002,metropolitana,talagante,peñaflor,248.0,240.0
2002,metropolitana,santiago,peñalolén,243.0,243.0
2002,tarapacá,iquique,pica,254.0,251.0
2002,libertador general bernardo o'higgins,cachapoal,pichidegua,238.0,230.0
2002,libertador general bernardo o'higgins,cardenal caro,pichilemu,249.0,247.0
2002,biobío,ñuble,pinto,238.0,226.0
2002,metropolitana,cordillera,pirque,258.0,244.0
2002,la araucanía,cautín,pitrufquén,250.0,245.0
2002,libertador general bernardo o'higgins,colchagua,placilla,238.0,238.0
2002,biobío,ñuble,portezuelo,229.0,223.0
2002,magallanes y de la antártica chilena,tierra del fuego,porvenir,272.0,267.0
2002,tarapacá,iquique,pozo almonte,225.0,218.0
2002,magallanes y de la antártica chilena,tierra del fuego,primavera,303.0,292.0
2002,metropolitana,santiago,providencia,302.0,296.0
2002,valparaiso,valparaíso,puchuncaví,245.0,250.0
2002,la araucanía,cautín,pucón,259.0,248.0
2002,metropolitana,santiago,pudahuel,238.0,237.0
2002,metropolitana,cordillera,puente alto,250.0,244.0
2002,los lagos,llanquihue,puerto montt,253.0,249.0
2002,los lagos,osorno,puerto octay,235.0,229.0
2002,los lagos,llanquihue,puerto varas,250.0,249.0
2002,libertador general bernardo o'higgins,colchagua,pumanque,248.0,240.0
2002,coquimbo,limarí,punitaqui,247.0,230.0
2002,magallanes y de la antártica chilena,magallanes,punta arenas,261.0,260.0
2002,los lagos,chiloé,puqueldón,258.0,272.0
2002,los lagos,osorno,purranque,248.0,241.0
2002,la araucanía,malleco,purén,232.0,234.0
2002,valparaiso,san felipe,putaendo,262.0,248.0
2002,tarapacá,parinacota,putre,223.0,211.0
2002,los lagos,osorno,puyehue,239.0,230.0
2002,los lagos,chiloé,queilén,250.0,239.0
2002,los lagos,chiloé,quellón,222.0,225.0
2002,los lagos,chiloé,quemchi,236.0,228.0
2002,biobío,biobío,quilaco,220.0,211.0
2002,metropolitana,santiago,quilicura,251.0,251.0
2002,biobío,biobío,quilleco,243.0,237.0
2002,valparaiso,quillota,quillota,249.0,244.0
2002,biobío,ñuble,quillón,238.0,233.0
2002,valparaiso,valparaíso,quilpué,256.0,253.0
2002,los lagos,chiloé,quinchao,236.0,234.0
2002,libertador general bernardo o'higgins,cachapoal,quinta de tilcoco,233.0,231.0
2002,metropolitana,santiago,quinta normal,254.0,249.0
2002,valparaiso,valparaíso,quintero,251.0,240.0
2002,biobío,ñuble,quirihue,244.0,241.0
2002,libertador general bernardo o'higgins,cachapoal,rancagua,251.0,247.0
2002,maule,curicó,rauco,227.0,220.0
2002,metropolitana,santiago,recoleta,251.0,246.0
2002,la araucanía,malleco,renaico,240.0,232.0
2002,metropolitana,santiago,renca,246.0,247.0
2002,libertador general bernardo o'higgins,cachapoal,rengo,247.0,241.0
2002,libertador general bernardo o'higgins,cachapoal,requínoa,249.0,240.0
2002,maule,linares,retiro,232.0,232.0
2002,valparaiso,los andes,rinconada,232.0,228.0
2002,maule,curicó,romeral,241.0,230.0
2002,biobío,ñuble,ránquil,242.0,240.0
2002,los lagos,valdivia,río bueno,250.0,246.0
2002,maule,talca,río claro,237.0,226.0
2002,coquimbo,limarí,río hurtado,249.0,246.0
2002,aysén del general carlos ibáñez del campo,general carrera,río ibáñez,253.0,243.0
2002,los lagos,osorno,río negro,249.0,236.0
2002,la araucanía,cautín,saavedra,205.0,198.0
2002,maule,curicó,sagrada familia,242.0,239.0
2002,coquimbo,choapa,salamanca,255.0,248.0
2002,valparaiso,san antonio,san antonio,250.0,243.0
2002,metropolitana,maipo,san bernardo,241.0,237.0
2002,biobío,ñuble,san carlos,249.0,248.0
2002,maule,talca,san clemente,239.0,233.0
2002,valparaiso,los andes,san esteban,242.0,237.0
2002,biobío,ñuble,san fabián,233.0,230.0
2002,valparaiso,san felipe,san felipe,253.0,245.0
2002,libertador general bernardo o'higgins,colchagua,san fernando,262.0,256.0
2002,magallanes y de la antártica chilena,magallanes,san gregorio,275.0,254.0
2002,biobío,ñuble,san ignacio,233.0,227.0
2002,maule,linares,san javier,251.0,246.0
2002,metropolitana,santiago,san joaquín,246.0,244.0
2002,metropolitana,cordillera,san josé de maipo,230.0,229.0
2002,los lagos,osorno,san juan de la costa,220.0,211.0
2002,metropolitana,santiago,san miguel,270.0,265.0
2002,biobío,ñuble,san nicolás,222.0,229.0
2002,los lagos,osorno,san pablo,235.0,232.0
2002,metropolitana,melipilla,san pedro,238.0,236.0
2002,antofagasta,el loa,san pedro de atacama,240.0,248.0
2002,biobío,concepción,san pedro de la paz,245.0,247.0
2002,maule,talca,san rafael,245.0,242.0
2002,metropolitana,santiago,san ramón,249.0,246.0
2002,biobío,biobío,san rosendo,242.0,236.0
2002,libertador general bernardo o'higgins,cachapoal,san vicente,257.0,254.0
2002,biobío,biobío,santa bárbara,221.0,214.0
2002,libertador general bernardo o'higgins,colchagua,santa cruz,263.0,257.0
2002,biobío,concepción,santa juana,243.0,242.0
2002,valparaiso,san felipe,santa maría,237.0,230.0
2002,metropolitana,santiago,santiago,275.0,271.0
2002,valparaiso,san antonio,santo domingo,270.0,265.0
2002,antofagasta,antofagasta,sierra gorda,218.0,223.0
2002,metropolitana,talagante,talagante,252.0,249.0
2002,maule,talca,talca,255.0,251.0
2002,biobío,concepción,talcahuano,256.0,253.0
2002,antofagasta,antofagasta,taltal,222.0,221.0
2002,la araucanía,cautín,temuco,259.0,254.0
2002,maule,curicó,teno,252.0,247.0
2002,la araucanía,cautín,teodoro schmidt,235.0,231.0
2002,atacama,copiapó,tierra amarilla,230.0,233.0
2002,metropolitana,chacabuco,til til,210.0,208.0
2002,biobío,arauco,tirúa,229.0,232.0
2002,antofagasta,tocopilla,tocopilla,243.0,243.0
2002,la araucanía,cautín,toltén,214.0,212.0
2002,biobío,concepción,tomé,260.0,252.0
2002,magallanes y de la antártica chilena,última esperanza,torres del paine,272.0,238.0
2002,la araucanía,malleco,traiguén,261.0,257.0
2002,biobío,ñuble,treguaco,234.0,230.0
2002,biobío,biobío,tucapel,232.0,231.0
2002,los lagos,valdivia,valdivia,259.0,254.0
2002,atacama,huasco,vallenar,248.0,242.0
2002,valparaiso,valparaíso,valparaíso,248.0,245.0
2002,maule,curicó,vichuquén,247.0,244.0
2002,la araucanía,malleco,victoria,234.0,229.0
2002,coquimbo,elqui,vicuña,243.0,239.0
2002,la araucanía,cautín,vilcún,239.0,232.0
2002,maule,linares,villa alegre,239.0,235.0
2002,valparaiso,valparaíso,villa alemana,258.0,255.0
2002,la araucanía,cautín,villarrica,257.0,248.0
2002,metropolitana,santiago,vitacura,303.0,303.0
2002,valparaiso,valparaíso,viña del mar,260.0,256.0
2002,maule,linares,yerbas buenas,219.0,215.0
2002,biobío,biobío,yumbel,237.0,232.0
2002,biobío,ñuble,yungay,248.0,240.0
2002,valparaiso,petorca,zapallar,252.0,239.0
2002,biobío,ñuble,ñiquén,242.0,238.0
2002,metropolitana,santiago,ñuñoa,276.0,272.0
2005,aysén del general carlos ibáñez del campo,aysén,aysén,253.0,241.0
2005,valparaiso,san antonio,algarrobo,244.0,232.0
2005,metropolitana,melipilla,alhué,254.0,236.0
2005,biobío,biobío,alto biobío,204.0,193.0
2005,atacama,huasco,alto del carmen,239.0,228.0
2005,tarapacá,iquique,alto hospicio,232.0,225.0
2005,los lagos,chiloé,ancud,257.0,246.0
2005,coquimbo,elqui,andacollo,234.0,223.0
2005,la araucanía,malleco,angol,253.0,244.0
2005,antofagasta,antofagasta,antofagasta,252.0,246.0
2005,biobío,biobío,antuco,244.0,236.0
2005,biobío,arauco,arauco,254.0,243.0
2005,tarapacá,arica,arica,253.0,251.0
2005,metropolitana,maipo,buin,255.0,249.0
2005,biobío,ñuble,bulnes,246.0,232.0
2005,valparaiso,petorca,cabildo,248.0,246.0
2005,biobío,biobío,cabrero,245.0,233.0
2005,antofagasta,el loa,calama,252.0,243.0
2005,los lagos,llanquihue,calbuco,244.0,236.0
2005,atacama,copiapó,caldera,238.0,221.0
2005,valparaiso,quillota,calera,256.0,248.0
2005,metropolitana,maipo,calera de tango,267.0,265.0
2005,valparaiso,los andes,calle larga,237.0,226.0
2005,tarapacá,arica,camarones,179.0,252.0
2005,tarapacá,iquique,camiña,228.0,234.0
2005,coquimbo,choapa,canela,253.0,241.0
2005,la araucanía,cautín,carahue,233.0,221.0
2005,valparaiso,san antonio,cartagena,255.0,247.0
2005,valparaiso,valparaíso,casablanca,244.0,236.0
2005,los lagos,chiloé,castro,267.0,258.0
2005,valparaiso,san felipe,catemu,246.0,225.0
2005,maule,cauquenes,cauquenes,251.0,242.0
2005,biobío,arauco,cañete,247.0,237.0
2005,metropolitana,santiago,cerrillos,255.0,245.0
2005,metropolitana,santiago,cerro navia,242.0,236.0
2005,los lagos,palena,chaitén,246.0,242.0
2005,maule,cauquenes,chanco,238.0,233.0
2005,atacama,chañaral,chañaral,247.0,240.0
2005,biobío,concepción,chiguayante,263.0,254.0
2005,aysén del general carlos ibáñez del campo,general carrera,chile chico,240.0,222.0
2005,biobío,ñuble,chillán,259.0,249.0
2005,biobío,ñuble,chillán viejo,243.0,234.0
2005,libertador general bernardo o'higgins,colchagua,chimbarongo,250.0,243.0
2005,la araucanía,cautín,cholchol,219.0,208.0
2005,los lagos,chiloé,chonchi,247.0,232.0
2005,libertador general bernardo o'higgins,colchagua,chépica,245.0,247.0
2005,aysén del general carlos ibáñez del campo,aysén,cisnes,259.0,252.0
2005,biobío,ñuble,cobquecura,244.0,229.0
2005,los lagos,llanquihue,cochamó,237.0,216.0
2005,aysén del general carlos ibáñez del campo,capitán prat,cochrane,258.0,246.0
2005,libertador general bernardo o'higgins,cachapoal,codegua,236.0,213.0
2005,biobío,ñuble,coelemu,251.0,247.0
2005,aysén del general carlos ibáñez del campo,coyhaique,coyhaique,264.0,252.0
2005,biobío,ñuble,coihueco,241.0,230.0
2005,libertador general bernardo o'higgins,cachapoal,coinco,249.0,240.0
2005,maule,linares,colbún,250.0,242.0
2005,tarapacá,iquique,colchane,189.0,189.0
2005,metropolitana,chacabuco,colina,259.0,255.0
2005,la araucanía,malleco,collipulli,248.0,237.0
2005,libertador general bernardo o'higgins,cachapoal,coltauco,241.0,233.0
2005,coquimbo,limarí,combarbalá,263.0,246.0
2005,biobío,concepción,concepción,267.0,260.0
2005,metropolitana,santiago,conchalí,256.0,247.0
2005,valparaiso,valparaíso,concón,259.0,253.0
2005,maule,talca,constitución,250.0,248.0
2005,biobío,arauco,contulmo,240.0,229.0
2005,atacama,copiapó,copiapó,253.0,244.0
2005,coquimbo,elqui,coquimbo,256.0,249.0
2005,biobío,concepción,coronel,248.0,238.0
2005,los lagos,valdivia,corral,233.0,232.0
2005,la araucanía,cautín,cunco,239.0,231.0
2005,la araucanía,malleco,curacautín,248.0,229.0
2005,metropolitana,melipilla,curacaví,248.0,239.0
2005,los lagos,chiloé,curaco de vélez,259.0,262.0
2005,biobío,arauco,curanilahue,265.0,256.0
2005,la araucanía,cautín,curarrehue,235.0,219.0
2005,maule,talca,curepto,247.0,242.0
2005,maule,curicó,curicó,257.0,252.0
2005,los lagos,chiloé,dalcahue,242.0,231.0
2005,atacama,chañaral,diego de almagro,255.0,241.0
2005,libertador general bernardo o'higgins,cachapoal,doñihue,253.0,249.0
2005,metropolitana,santiago,el bosque,251.0,245.0
2005,biobío,ñuble,el carmen,236.0,221.0
2005,metropolitana,talagante,el monte,244.0,231.0
2005,valparaiso,san antonio,el quisco,243.0,231.0
2005,valparaiso,san antonio,el tabo,246.0,238.0
2005,maule,talca,empedrado,230.0,229.0
2005,la araucanía,malleco,ercilla,231.0,217.0
2005,metropolitana,santiago,estación central,260.0,252.0
2005,biobío,concepción,florida,240.0,225.0
2005,la araucanía,cautín,freire,237.0,222.0
2005,atacama,huasco,freirina,227.0,210.0
2005,los lagos,llanquihue,fresia,250.0,243.0
2005,los lagos,llanquihue,frutillar,245.0,232.0
2005,los lagos,palena,futaleufú,261.0,244.0
2005,los lagos,valdivia,futrono,243.0,232.0
2005,la araucanía,cautín,galvarino,228.0,216.0
2005,tarapacá,parinacota,general lagos,267.0,228.0
2005,la araucanía,cautín,gorbea,245.0,237.0
2005,libertador general bernardo o'higgins,cachapoal,graneros,242.0,236.0
2005,aysén del general carlos ibáñez del campo,aysén,guaitecas,249.0,223.0
2005,valparaiso,quillota,hijuelas,250.0,238.0
2005,los lagos,palena,hualaihué,248.0,236.0
2005,maule,curicó,hualañé,261.0,257.0
2005,biobío,concepción,hualpén,258.0,250.0
2005,biobío,concepción,hualqui,248.0,239.0
2005,tarapacá,iquique,huara,228.0,233.0
2005,atacama,huasco,huasco,250.0,234.0
2005,metropolitana,santiago,huechuraba,254.0,246.0
2005,coquimbo,choapa,illapel,247.0,234.0
2005,metropolitana,santiago,independencia,265.0,259.0
2005,tarapacá,iquique,iquique,256.0,251.0
2005,metropolitana,talagante,isla de maipo,250.0,240.0
2005,valparaiso,isla de pascua,isla de pascua,233.0,222.0
2005,valparaiso,valparaíso,juan fernández,254.0,264.0
2005,metropolitana,santiago,la cisterna,265.0,257.0
2005,valparaiso,quillota,la cruz,247.0,238.0
2005,libertador general bernardo o'higgins,cardenal caro,la estrella,250.0,242.0
2005,metropolitana,santiago,la florida,263.0,257.0
2005,metropolitana,santiago,la granja,253.0,246.0
2005,coquimbo,elqui,la higuera,217.0,211.0
2005,valparaiso,petorca,la ligua,253.0,246.0
2005,metropolitana,santiago,la pintana,237.0,231.0
2005,metropolitana,santiago,la reina,281.0,275.0
2005,coquimbo,elqui,la serena,260.0,255.0
2005,los lagos,valdivia,la unión,257.0,247.0
2005,los lagos,valdivia,lago ranco,236.0,229.0
2005,aysén del general carlos ibáñez del campo,coyhaique,lago verde,261.0,253.0
2005,magallanes y de la antártica chilena,magallanes,laguna blanca,227.0,230.0
2005,biobío,biobío,laja,250.0,242.0
2005,metropolitana,chacabuco,lampa,234.0,227.0
2005,los lagos,valdivia,lanco,242.0,225.0
2005,libertador general bernardo o'higgins,cachapoal,las cabras,243.0,237.0
2005,metropolitana,santiago,las condes,293.0,290.0
2005,la araucanía,cautín,lautaro,237.0,226.0
2005,biobío,arauco,lebu,246.0,238.0
2005,maule,curicó,licantén,267.0,265.0
2005,valparaiso,quillota,limache,252.0,247.0
2005,maule,linares,linares,259.0,250.0
2005,libertador general bernardo o'higgins,cardenal caro,litueche,250.0,240.0
2005,valparaiso,san felipe,llaillay,249.0,239.0
2005,los lagos,llanquihue,llanquihue,248.0,243.0
2005,metropolitana,santiago,lo barnechea,284.0,285.0
2005,metropolitana,santiago,lo espejo,244.0,237.0
2005,metropolitana,santiago,lo prado,248.0,241.0
2005,libertador general bernardo o'higgins,colchagua,lolol,242.0,234.0
2005,la araucanía,cautín,loncoche,245.0,237.0
2005,maule,linares,longaví,238.0,227.0
2005,la araucanía,malleco,lonquimay,232.0,224.0
2005,valparaiso,los andes,los andes,260.0,249.0
2005,los lagos,valdivia,los lagos,250.0,237.0
2005,los lagos,llanquihue,los muermos,250.0,240.0
2005,la araucanía,malleco,los sauces,241.0,229.0
2005,coquimbo,choapa,los vilos,243.0,232.0
2005,biobío,arauco,los álamos,247.0,234.0
2005,biobío,biobío,los ángeles,250.0,243.0
2005,biobío,concepción,lota,248.0,242.0
2005,la araucanía,malleco,lumaco,223.0,223.0
2005,libertador general bernardo o'higgins,cachapoal,machalí,264.0,258.0
2005,metropolitana,santiago,macul,265.0,259.0
2005,metropolitana,santiago,maipú,263.0,256.0
2005,libertador general bernardo o'higgins,cachapoal,malloa,231.0,222.0
2005,libertador general bernardo o'higgins,cardenal caro,marchihue,265.0,263.0
2005,los lagos,valdivia,mariquina,239.0,232.0
2005,antofagasta,tocopilla,maría elena,249.0,247.0
2005,metropolitana,melipilla,maría pinto,257.0,241.0
2005,maule,talca,maule,234.0,222.0
2005,los lagos,llanquihue,maullín,237.0,234.0
2005,antofagasta,antofagasta,mejillones,238.0,232.0
2005,la araucanía,cautín,melipeuco,234.0,220.0
2005,metropolitana,melipilla,melipilla,254.0,245.0
2005,maule,curicó,molina,253.0,243.0
2005,coquimbo,limarí,monte patria,240.0,226.0
2005,libertador general bernardo o'higgins,cachapoal,mostazal,235.0,217.0
2005,biobío,biobío,mulchén,240.0,226.0
2005,los lagos,valdivia,máfil,234.0,222.0
2005,biobío,biobío,nacimiento,264.0,257.0
2005,libertador general bernardo o'higgins,colchagua,nancagua,251.0,239.0
2005,magallanes y de la antártica chilena,última esperanza,natales,259.0,255.0
2005,libertador general bernardo o'higgins,cardenal caro,navidad,239.0,229.0
2005,biobío,biobío,negrete,239.0,227.0
2005,biobío,ñuble,ninhue,233.0,224.0
2005,valparaiso,quillota,nogales,233.0,227.0
2005,la araucanía,cautín,nueva imperial,243.0,230.0
2005,aysén del general carlos ibáñez del campo,capitán prat,o'higgins,197.0,208.0
2005,libertador general bernardo o'higgins,cachapoal,olivar,242.0,233.0
2005,antofagasta,el loa,ollagüe,264.0,245.0
2005,valparaiso,quillota,olmué,243.0,235.0
2005,los lagos,osorno,osorno,262.0,252.0
2005,coquimbo,limarí,ovalle,253.0,245.0
2005,metropolitana,talagante,padre hurtado,253.0,243.0
2005,la araucanía,cautín,padre las casas,239.0,227.0
2005,coquimbo,elqui,paihuano,248.0,227.0
2005,los lagos,valdivia,paillaco,249.0,244.0
2005,metropolitana,maipo,paine,252.0,242.0
2005,los lagos,palena,palena,234.0,237.0
2005,libertador general bernardo o'higgins,colchagua,palmilla,254.0,250.0
2005,los lagos,valdivia,panguipulli,245.0,226.0
2005,valparaiso,san felipe,panquehue,258.0,246.0
2005,valparaiso,petorca,papudo,249.0,247.0
2005,libertador general bernardo o'higgins,cardenal caro,paredones,237.0,230.0
2005,maule,linares,parral,248.0,238.0
2005,metropolitana,santiago,pedro aguirre cerda,253.0,244.0
2005,maule,talca,pelarco,238.0,231.0
2005,maule,cauquenes,pelluhue,254.0,256.0
2005,biobío,ñuble,pemuco,224.0,212.0
2005,maule,talca,pencahue,243.0,232.0
2005,biobío,concepción,penco,251.0,243.0
2005,libertador general bernardo o'higgins,colchagua,peralillo,247.0,235.0
2005,la araucanía,cautín,perquenco,236.0,225.0
2005,valparaiso,petorca,petorca,238.0,231.0
2005,libertador general bernardo o'higgins,cachapoal,peumo,257.0,255.0
2005,metropolitana,talagante,peñaflor,251.0,239.0
2005,metropolitana,santiago,peñalolén,249.0,243.0
2005,tarapacá,iquique,pica,235.0,238.0
2005,libertador general bernardo o'higgins,cachapoal,pichidegua,234.0,229.0
2005,libertador general bernardo o'higgins,cardenal caro,pichilemu,250.0,244.0
2005,biobío,ñuble,pinto,245.0,232.0
